"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","CU_Name","CusoName","City","IsWhollyOwned","Investment","Loan","CashOutlay","Check_cur_serv","Cler_prof_mgt_serv","Bus_ln_orig","Cons_mtg_orig","Elect_trans_serv","Fin_con_serv","FA_serv","Ins_br_ag","Leasing","Ln_supp_serv","RR_sec_DR_serv","Ins_br_serv","Shr_branch_ops","St_Ln_orig","Trav_ag_serv","Trusts","RE_br_serv","CUSOinv_nonCUSO","CC_ln_orig","pay_proc_serv","Other","OtherCusoServiceType","DateCreated","DateUpdated","InvestmentAccountingTypeName","StateCode","EIN"
11978,12/31/2013 0:00:00,5942,"ST. JOSEPH MERCY HOSPITAL PONTIAC","CU Solutions Group, INC","Livonia",0,76650,0,76650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Human Resources, Tech, Marketing Solutions + Member Enhancements",8/27/2009 22:11:00,2/8/2014 6:33:00,"","MI","383548085"
11979,12/31/2013 0:00:00,5943,"NORTHLAND AREA","CARD SERVICES FOR CREDIT UNION","CLEARWATER",0,9519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Provide Credit Card Bin",8/27/2009 22:11:00,1/10/2014 16:11:00,"Cost Method","FL","592941216"
11979,12/31/2013 0:00:00,5943,"NORTHLAND AREA","Co-op Financial Services","SOUTHFIELD",0,242212,0,100,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/10/2014 16:11:00,"Cost Method","MI","953732627"
11979,12/31/2013 0:00:00,5943,"NORTHLAND AREA","CU SOLUTIONS","LIVONIA",0,50000,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"host our website, visa card servicing",8/27/2009 22:11:00,1/10/2014 16:11:00,"Cost Method","MI","383548085"
12004,12/31/2013 0:00:00,5959,"NORTH CAROLINA COMMUNITY","Card Services for Credit Unions Inc","Clearwater",0,15257,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 11:54:00,"","FL","592941216"
12004,12/31/2013 0:00:00,5959,"NORTH CAROLINA COMMUNITY","CU Student Choice Partners, LLC","Washington",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 11:54:00,"","DC","383777896"
12004,12/31/2013 0:00:00,5959,"NORTH CAROLINA COMMUNITY","PSCU Financial Services","St Petersburg",0,18043,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 11:54:00,"","FL","591743434"
12012,12/31/2013 0:00:00,5961,"OLD WEST","Raw Property LLC","John Day",1,429000,0,429000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Foreclosed property holding company",8/27/2009 22:11:00,1/21/2014 12:17:00,"","OR","101112131"
12012,12/31/2013 0:00:00,5961,"OLD WEST","BC Sage Hills LLC","John Day",1,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Foreclosed property holding company",8/27/2009 22:11:00,1/21/2014 12:17:00,"","OR","101112131"
12012,12/31/2013 0:00:00,5961,"OLD WEST","Guaranteed Funding Solutions, LLC","John Day",1,5492803,0,707094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/21/2014 12:17:00,"Consolidation","OR","931311063"
12029,12/31/2013 0:00:00,5974,"UNITED CATHOLICS","CO-OP FINANCIAL SERVICES","ONTARIO",0,20000,0,20000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/23/2014 20:25:00,"Cost Method","CA","953732627"
12044,12/31/2013 0:00:00,5984,"TLC","CU Cooperative  Systems","Rancho Cucamonga",0,8000,0,8000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/13/2014 14:01:00,"Equity Method","CA","953732627"
12056,12/31/2013 0:00:00,5991,"HARRISON DISTRICT NO 2","CUSN","Lakewood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,8/27/2009 22:11:00,1/10/2014 12:03:00,"","CO","800211636"
12067,12/31/2013 0:00:00,5997,"BAY","CU Corp System Company","Rancho Cucamonga",0,718130,0,20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/23/2014 13:27:00,"","CA","953732627"
12067,12/31/2013 0:00:00,5997,"BAY","Cuso Financial Services","San Diego",0,273695,0,240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",8/27/2009 22:11:00,1/23/2014 13:27:00,"","CA","330731851"
12070,12/31/2013 0:00:00,5999,"CHATHAM","CU24","Tallahassee",0,6410,0,6410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",8/27/2009 22:11:00,1/24/2014 13:50:00,"Equity Method","FL","593486863"
12070,12/31/2013 0:00:00,5999,"CHATHAM","PCSI","College Park",0,9800,0,9800,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 13:50:00,"Equity Method","GA","550820990"
12082,12/31/2013 0:00:00,6005,"RED RIVER","CUSOURCE, LLC dba Catalyst Corporate Investment Services","Plano",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Advisory and Consulting Activities",8/27/2009 22:11:00,2/21/2014 14:40:00,"","TX","752755118"
12084,12/31/2013 0:00:00,6007,"MID OREGON","CU Cooperative Systems, Inc.","Rancho Cucamonga",0,164045,0,20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 12:31:00,"Cost Method","CA","953732627"
12084,12/31/2013 0:00:00,6007,"MID OREGON","Mid Oregon Financial Services, LLC","Bend",1,5000,0,5000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 12:31:00,"Consolidation","OR","931298399"
12111,12/31/2013 0:00:00,6021,"PALM SPRINGS","CO-OP","Palm Springs",0,20000,0,20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 17:52:00,"Cost Method","CA","953732627"
12164,12/31/2013 0:00:00,6054,"AERO","Credit Union Financial Network","Phoenix",0,50000,0,50000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/21/2014 16:58:00,"Cost Method","AZ","202287910"
12199,12/31/2013 0:00:00,6071,"KIRTLAND","PSCU","Saint Petersburg",0,658441,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Credit and Debit Card Processing",8/27/2009 22:11:00,1/15/2014 14:55:00,"Cost Method","FL","591743434"
12199,12/31/2013 0:00:00,6071,"KIRTLAND","CU Anytime","Albuquerque",0,736047,0,241344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/15/2014 14:55:00,"Cost Method","NM","742814060"
12219,12/31/2013 0:00:00,6082,"USSCO JOHNSTOWN","X CARD LLC","FRAZER",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/21/2014 17:11:00,"Cost Method","PA","261167506"
12291,12/31/2013 0:00:00,6127,"GEORGIA POWER VALDOSTA","Credit Union 24, Inc.","Tallahassee",0,2765,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"ATM Network",8/27/2009 22:11:00,1/30/2014 15:01:00,"Cost Method","FL","593486863"
12305,12/31/2013 0:00:00,6138,"FAIRFIELD","ARCUSO","Jacksonville",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2014 12:16:00,"Equity Method","AR","260330493"
12306,12/31/2013 0:00:00,6139,"NEW TRIER","CU/AMERICA","LOMBARD",0,51495,0,51495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"",8/27/2009 22:11:00,1/23/2014 22:18:00,"Equity Method","IL","363920095"
12306,12/31/2013 0:00:00,6139,"NEW TRIER","ICUL E Z LAUNCH","NAPERVILLE",0,0,100000,100000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/23/2014 22:18:00,"Equity Method","IL","237028076"
12306,12/31/2013 0:00:00,6139,"NEW TRIER","ICUL SERVICE CORP","NAPERVILLE",0,50000,0,50000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/23/2014 22:18:00,"Equity Method","IL","237028076"
12319,12/31/2013 0:00:00,6148,"OMAHA POLICE","Centennial Lending","Longmont",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/23/2014 17:19:00,"","CO","841553724"
12319,12/31/2013 0:00:00,6148,"OMAHA POLICE","CU Members Mortgage","Fort Worth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,8/27/2009 22:11:00,1/23/2014 17:19:00,"","TX","751103106"
12319,12/31/2013 0:00:00,6148,"OMAHA POLICE","Credit Union Service Network","Lakewood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/23/2014 17:19:00,"","CO","800211636"
12319,12/31/2013 0:00:00,6148,"OMAHA POLICE","Credit Union Direct Lending","Ontario",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Indirect Lending",8/27/2009 22:11:00,1/23/2014 17:19:00,"","CA","954512320"
12330,12/31/2013 0:00:00,6153,"WYMAR","Credit Union Cooperative Branching, LLC","Harahan",0,50000,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 11:51:00,"Cost Method","LA","900209549"
12354,12/31/2013 0:00:00,6168,"WYO CENTRAL","Centennial Lending","Longmont",0,30947,0,30947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 14:38:00,"Cost Method","CO","841553724"
12356,12/31/2013 0:00:00,6169,"IBERVILLE","Primary Financial LLC","Plano",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/3/2014 18:25:00,"","TX","580501985"
12361,12/31/2013 0:00:00,6171,"CAROLINA TRUST","Credit Union Member Access, LLC","Columbia",0,39267,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",8/27/2009 22:11:00,1/23/2014 11:38:00,"Cost Method","SC","571113206"
12361,12/31/2013 0:00:00,6171,"CAROLINA TRUST","Innovative Business Solutions, LLC","Fort Mill",0,49849,0,125000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/23/2014 11:38:00,"Cost Method","SC","263404606"
12361,12/31/2013 0:00:00,6171,"CAROLINA TRUST","Palmetto Cooperative Services LLC","Irmo",0,51354,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"statement printing, notice printing and check processing",8/27/2009 22:11:00,1/23/2014 11:38:00,"Cost Method","SC","263983654"
12396,12/31/2013 0:00:00,6186,"WINSLOW COMMUNITY","NDBS","WATERVILLE",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 18:59:00,"","ME","202998676"
12396,12/31/2013 0:00:00,6186,"WINSLOW COMMUNITY","CUSO MORTGAGE CORP","HAMPDEN",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 18:59:00,"","ME","010479491"
12413,12/31/2013 0:00:00,6197,"WESTSIDE EMPLOYEES","CU COOPERATIVE SYSTEMS, INC","RANCHO CUCAMONGA",0,23027,0,23027,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/16/2014 15:06:00,"","CA","953732627"
12425,12/31/2013 0:00:00,6204,"FOOTHILL","CO-OP","Rancho Cucamonga",0,5000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/18/2014 14:36:00,"Cost Method","CA","953732627"
12438,12/31/2013 0:00:00,6210,"ARMSTRONG ASSOCIATES","CO-OP NETWORK","ONTARIO",0,20000,0,20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/23/2014 9:40:00,"Cost Method","CA","953732627"
12443,12/31/2013 0:00:00,6215,"DOVER","CU Business Group, LLC","Portland",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/28/2014 14:02:00,"","OR","562284235"
12456,12/31/2013 0:00:00,6224,"PARTNERS FINANCIAL","Credit Service Center VA","Richmond",0,66975,0,66975,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/21/2014 11:19:00,"Consolidation","VA","541939223"
12456,12/31/2013 0:00:00,6224,"PARTNERS FINANCIAL","CU24","Tallahassee",0,10279,0,10279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",8/27/2009 22:11:00,1/21/2014 11:19:00,"Consolidation","FL","593486463"
12456,12/31/2013 0:00:00,6224,"PARTNERS FINANCIAL","PSCU","Tampa",0,117307,0,117307,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/21/2014 11:19:00,"Consolidation","FL","591743434"
12525,12/31/2013 0:00:00,6260,"COASTHILLS","Members Business Services, LLC","San Bernardino",0,105625,0,105625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Business Member share and loan records on PCS",8/27/2009 22:11:00,1/24/2014 12:47:00,"Cost Method","CA","421562695"
12525,12/31/2013 0:00:00,6260,"COASTHILLS","The Co-Op","Rancho Cucamonga",0,25000,0,25000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 12:47:00,"Cost Method","CA","953732627"
12525,12/31/2013 0:00:00,6260,"COASTHILLS","CU First Insurance","South Burlington",0,110020,0,110020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 12:47:00,"Cost Method","VT","223901081"
12525,12/31/2013 0:00:00,6260,"COASTHILLS","CU Direct Lending","Rancho Cucamonga",0,200000,0,200000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 12:47:00,"Cost Method","CA","954512320"
12525,12/31/2013 0:00:00,6260,"COASTHILLS","CoastHills Wealth Management, LLC","Lompoc",1,19279,0,19279,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 12:47:00,"Consolidation","CA","861097244"
12525,12/31/2013 0:00:00,6260,"COASTHILLS","PSCU","Tampa",0,73549,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 12:47:00,"Cost Method","FL","591743434"
12543,12/31/2013 0:00:00,6268,"TORRANCE COMMUNITY","CNBS, LLC","Overland Park",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/20/2014 19:16:00,"","KS","200818095"
12543,12/31/2013 0:00:00,6268,"TORRANCE COMMUNITY","CU COOPERATIVE SYSTEMS, INC","Rancho Cucamonga",0,5000,0,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/20/2014 19:16:00,"","CA","953732627"
12570,12/31/2013 0:00:00,6281,"UNIVERSITY OF LOUISIANA","CU Cooperative Branching, LLC","Harahan",0,50000,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,8/27/2009 22:11:00,1/21/2014 0:30:00,"Cost Method","LA","900209549"
12570,12/31/2013 0:00:00,6281,"UNIVERSITY OF LOUISIANA","PSCU Service Center","Tampa",0,38447,0,38447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",8/27/2009 22:11:00,1/21/2014 0:30:00,"Cost Method","FL","591743434"
12571,12/31/2013 0:00:00,6282,"MCNEESE","Palmetto Cooperative Services, LLC","Irmo",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/16/2014 14:41:00,"","SC","263983654"
12571,12/31/2013 0:00:00,6282,"MCNEESE","Primary Financial Company, LLC","Columbus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,8/27/2009 22:11:00,1/16/2014 14:41:00,"","IN","311682720"
12571,12/31/2013 0:00:00,6282,"MCNEESE","LSC (League Service Corporation)","Naperville",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/16/2014 14:41:00,"","IL","237028076"
12571,12/31/2013 0:00:00,6282,"MCNEESE","CU Solutions Group ","Plymouth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Website Host",8/27/2009 22:11:00,1/16/2014 14:41:00,"","MI","383548085"
12590,12/31/2013 0:00:00,6293,"LANECO","CU Cooperative Systems Inc","Rancho Cucamonga",0,21546,0,20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/17/2014 16:07:00,"Cost Method","CA","953732627"
12601,12/31/2013 0:00:00,6300,"PINE","ARCUSO","Benton",0,299047,0,299047,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,2/21/2014 12:39:00,"Cost Method","AR","260330493"
12604,12/31/2013 0:00:00,6302,"FRANKLIN FIRST","CUSAG, LLC","Littleton",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Collections and Supervisory Committee auditing",8/27/2009 22:11:00,1/7/2014 15:40:00,"","NH","562532455"
12609,12/31/2013 0:00:00,6306,"SOUTHWEST COLORADO","CU Cooperative Systems, Inc.","Rancho Cucamonga",0,20000,0,10000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/15/2014 17:18:00,"Equity Method","CA","953732627"
12616,12/31/2013 0:00:00,6312,"ERIE COMMUNITY","North Coast Business Lending LLC","Monroeville",0,70899,0,70899,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2014 16:03:00,"Equity Method","OH","461831713"
12630,12/31/2013 0:00:00,6324,"PORTALLIANCE","Card Services for Credit Unions","Clearwater",0,447,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Credit Card Portfolio Management",8/27/2009 22:11:00,1/22/2014 12:26:00,"Cost Method","FL","592941216"
12630,12/31/2013 0:00:00,6324,"PORTALLIANCE","CO-OP Financial Services","Rancho Cucamonga",0,500,0,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2014 12:26:00,"Cost Method","CA","953732627"
12630,12/31/2013 0:00:00,6324,"PORTALLIANCE","Credit Union 24 Common Stock","Tallahassee",0,8088,0,8088,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2014 12:26:00,"Cost Method","FL","593486863"
12630,12/31/2013 0:00:00,6324,"PORTALLIANCE","Credit Union Service Coporated of Virginia","Lynchburg",0,66976,0,66976,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2014 12:26:00,"Cost Method","VA","541939223"
12676,12/31/2013 0:00:00,6352,"SCHUYLKILL","First Heritage Financial LLC","Philadelphia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,8/27/2009 22:11:00,1/16/2014 15:44:00,"","PA","233102701"
12679,12/31/2013 0:00:00,6354,"ABCO","Symbionce Financial Solutions, LLC","East Hanover",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/27/2009 22:11:00,1/22/2014 16:26:00,"Equity Method","NJ","264512877"
12679,12/31/2013 0:00:00,6354,"ABCO","CU Financial Insurance Group","Rancocas",1,1000000,46121,1000000,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/22/2014 16:26:00,"Consolidation","NJ","043619615"
12686,12/31/2013 0:00:00,6358,"PAHRANAGAT VALLEY","CU Cooperative Systems Inc","Rancho Cucamonga",0,20000,0,20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/24/2014 19:46:00,"Cost Method","CA","953732627"
12697,12/31/2013 0:00:00,6362,"COMPLEX COMMUNITY","CUSOURCE, LLC dba Catalyst Strategic Solutions","Plano",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Advisory and Consulting Activities",8/27/2009 22:11:00,1/24/2014 16:20:00,"","TX","752755118"
12706,12/31/2013 0:00:00,6366,"MERCY HEALTH PARTNERS","CU24","Tallahassee",0,1243,0,1243,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/10/2014 13:01:00,"Equity Method","FL","593486863"
12729,12/31/2013 0:00:00,6377,"PENN STATE","CU24 Inc.","Tallahassee",0,2500,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/27/2009 22:11:00,1/16/2014 5:24:00,"Cost Method","FL","593486863"
12729,12/31/2013 0:00:00,6377,"PENN STATE","MyCU Serivces Inc","MIddletown",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/16/2014 5:24:00,"","PA","251865944"
12729,12/31/2013 0:00:00,6377,"PENN STATE","Pennsylvania Credit Union Service Centers Inc","Harrisburg",0,15000,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/16/2014 5:24:00,"","PA","251696525"
12752,12/31/2013 0:00:00,6395,"AMERICO","Pa Shared Service Centers Inc","Harrisburg",0,30000,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/7/2014 15:30:00,"Cost Method","PA","251696525"
12765,12/31/2013 0:00:00,6401,"FIRST COMMONWEALTH","Cuso Services at First Commomwealth LLC","Bethlehem",0,14595,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Settlement Services",8/27/2009 22:11:00,1/17/2014 15:15:00,"Consolidation","PA","463666750"
12805,12/31/2013 0:00:00,6421,"MOCSE","Card Services for Credit Unions (CSCU)","Clearwater",0,9059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Credit Card Marketing",8/27/2009 22:11:00,1/21/2014 0:29:00,"Cost Method","FL","592941216"
12805,12/31/2013 0:00:00,6421,"MOCSE","Co-op","Rancho Cucamonga",0,347914,0,10000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/21/2014 0:29:00,"Cost Method","CA","953732627"
12808,12/31/2013 0:00:00,6423,"NORTHEAST ARKANSAS","ARCUSO, LLC","Little Rock",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Auto loan origination",8/27/2009 22:11:00,1/22/2014 11:11:00,"Cost Method","AR","260330493"
12808,12/31/2013 0:00:00,6423,"NORTHEAST ARKANSAS","Catalyst Strategic Solutions","Plano",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Advisory and Counsulting Activities",8/27/2009 22:11:00,1/22/2014 11:11:00,"","TX","752755118"
12813,12/31/2013 0:00:00,6427,"BAPTIST HEALTH","ARCUSO","Bryant",0,9047,0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Consumer Auto Lending",8/27/2009 22:11:00,1/28/2014 13:50:00,"","AR","260330493"
12814,12/31/2013 0:00:00,6428,"SEA WEST COAST GUARD","CO-OP","Rancho Cucamonga",0,5000,0,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/7/2014 18:32:00,"Cost Method","CA","953732627"
12814,12/31/2013 0:00:00,6428,"SEA WEST COAST GUARD","Sea West Services LLC","Oakland",1,2564,187000,10000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Purchase, manage, rent and/or sell real property foreclosed on by the member.",8/27/2009 22:11:00,1/7/2014 18:32:00,"Consolidation","CA","453033003"
12884,12/31/2013 0:00:00,6476,"JEFFCO","Centennial Lending","Longmont",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/8/2014 14:50:00,"","CO","841553724"
12892,12/31/2013 0:00:00,6480,"BCM","Member Home Loan","Houston",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/27/2009 22:11:00,1/7/2014 15:52:00,"","TX","364569955"
12892,12/31/2013 0:00:00,6480,"BCM","CREDIT UNION ACCEPTANCE CORP","HOUSTON",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",8/27/2009 22:11:00,1/7/2014 15:52:00,"","TX","421570145"
12892,12/31/2013 0:00:00,6480,"BCM","Member Auto Center","Houston",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,8/27/2009 22:11:00,1/7/2014 15:52:00,"","TX","421570151"
12898,12/31/2013 0:00:00,6482,"FONTANA","CO-OP FINANCIAL SERVICES","RANCHO CUCAMONGA",0,20000,0,20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/27/2009 22:11:00,1/17/2014 12:39:00,"","CA","953732627"
